question_id,image_id,question,prediction,prediction_clean,answer_list
418675,41867,What kind of bird is this?," healthy
Context: A stuffed teddy bear is hung up on a telephone pole
 Question: What movie would this image relate to?
 ",starling,myna|myna|myna|myna|cardinal|cardinal|yellowcheek|yellowcheek|brown|brown
1708495,170849,How would you dress for this setting?," octogon
Context: A train chugs down tracks during misty weather. 
 Question: What is the driver of this vehicle called?
 ",swimsuit,short|short|short|short|bath suit|bath suit|bikini|bikini|summer|summer
1803295,180329,What new company has created competition for this type of transportation?," arnold
Context: The large boat has nets extended on both sides of it.
 Question: How is the boat staying on the water?
 ",uber,uber|uber|uber|uber|uber|uber|uber|uber|uber|uber
5341945,534194,What weather phenomenon most likely happened?," camera
Context: Five elephants do a trick together in a circus
 Question: What show is this?
 ",flood,flood|flood|flood|flood|hurricane|hurricane|hurricane|hurricane|rain|rain
195795,19579,How many calories is in a food like this?," rearview
Context: a man that is standing up with a book
 Question: What book is that man holding?
 ",500,400|400|400|400|800|800|600|600|450|450
2769645,276964,What single verb can be used to describe the action in this photo?," concrete
Context: A street sign is in front of a house and next to a vehicle.
 Question: What season was this picture taken in?
 ",flush,flush|flush|flush|flush|flush|flush|flush|flush|flush|flush
5407405,540740,What kind of park is this picture taken in?," mush
Context: A KITTEN IS SITTING ON THE FLOOR NEXT TO A SHOE
 Question: What kind of shoes are these?
 ",skateboard park,skatepark|skatepark|skatepark|skatepark|skate park|skate park|skate park|skate park|skate|skate
243965,24396,Who is the motorcycle manufacture?," box
Context: Hotdogs, sandwiches, sodas and dessert on a table. 
 Question: Is this a snack or meal?
 ",triumph,kawasaki|kawasaki|kawasaki|kawasaki|harley|harley|triumph|triumph|trump|trump
5132835,513283,What kind of shakers are on the table?," levis
Context: a group of people holding snow boards posing for a photo
 Question: What is the prominent color in this photo?
 ",pepper,salt and pepper|salt and pepper|salt and pepper|salt and pepper|salt and pepper|salt and pepper|salt and pepper|salt and pepper|season|season
2993555,299355,What low calorie way of cooking the green vegetables involves heating them over hot water?," usa
Context: A man is holding a cow on a leash
 Question: What show is this?
 ",steam,steam|steam|steam|steam|steam|steam|steam|steam|boilin|boilin
3848225,384822,What kind of serving utensil is used to serve this pizza?," persian
Context: A cut in half sandwich next to chips.
 Question: The shown dish is good for which parts of the body?
 ",spatula,spatula|spatula|spatula|spatula|spatula|spatula|tray|tray|pan|pan
5683585,568358,What type of process is occurring here?," delta
Context: There is a truck in front of the car. 
 Question: What is the brand pictured on the back of this truck?
 ",fry,make donuts|make donuts|make donuts|make donuts|fry|fry|donut fry|donut fry|doughnut make|doughnut make
357265,35726,What waterway is this boat on?," snowy
Context: A herd of elephants standing on top of a lush green field.
 Question: What makes these animals endangered?
 ",river,canal|canal|canal|canal|canal|canal|venice|venice|river|river
2293835,229383,Is this illegal or legal?," apple
Context: A picture of a large old fashion clock an wheel.
 Question: If the items shown in the photo are for sale in what kind of store is this photo taken?
 ",legal,legal|legal|legal|legal|legal|legal|legal|legal|legal|legal
2542775,254277,Where can i buy flowers like these?," strawberry
Context: Meat with sauce and vegetables displayed on white plate.
 Question: How is the the meat in this dish prepared?
 ",florist,florist|florist|florist|florist|flower shop|flower shop|store|store|kroger|kroger
3404725,340472,What do you call the device that keeps boats in place at sea?," sail
Context: An array of different vegetables is prepared for cooking.
 Question: When would i use this?
 ",anchor,anchor|anchor|anchor|anchor|anchor|anchor|anchor|anchor|locator|locator
1008115,100811,What kind of bird are they?," hoof it
Context: A cell phone sitting on top of a table next to a charger.
 Question: What is the battery life on this nokia phone?
 ",seagull,seagull|seagull|seagull|seagull|seagull|seagull|pelican|pelican|seagul|seagul
3591265,359126,This man is speaking into a?," vegetable
Context: The person in the water is para sailing. 
 Question: What watersport is the person doing?
 ",microphone,microphone|microphone|microphone|microphone|microphone|microphone|room full of democrat|room full of democrat|g20summit|g20summit
3064155,306415,What type of clothing are the men wearing?," stork
Context: an  image of a sandwich that is cut in half
 Question: What is this kind of sandwich typically called?
 ",suit,suit|suit|suit|suit|suit|suit|suit|suit|suit and tie|suit and tie
584726,58472,What kind of glass is used to make that shower enclosure?," ladybug
Context: Red and yellow flowers in a garden outside while a train drives by. 
 Question: How can i grow these myself?
 ",tempered glass,tempered|tempered|tempered|tempered|tempered|tempered|clear|clear|pane|pane
4258485,425848,What is brown on the plate?," food color
Context: a jet flying thru the air with a sky background
 Question: What kind of jet is that?
 ",meat,steak|steak|steak|steak|meat|meat|meat|meat|potato|potato
586905,58690,What type of music is this child playing?," heart
Context: A large passenger jet landing on a runway.
 Question: Who owns this airplane?
 ",classical,piano|piano|piano|piano|piano|piano|classical|classical|clasical|clasical
1547215,154721,Who invented the headgear worn here?," lime
Context: A man asleep against his luggage on top of bench.
 Question: What company makes those shoes?
 ",helmet,gottlieb daimler|gottlieb daimler|gottlieb daimler|gottlieb daimler|thomas gefferson|thomas gefferson|military|military|evil kneivel|evil kneivel
1690895,169089,What material are those suits made out of?," antique
Context: A cute teddy bear standing next to a coffee cup.
 Question: What type of drinking vessel is that bear pushing?
 ",neoprene,neoprene|neoprene|neoprene|neoprene|neoprene|neoprene|polysester|polysester|rubber|rubber
3884225,388422,What sport is this?," obama
Context: A woman sitting at a table eating a sandwich and french fries.
 Question: Which gender is the person shown on the photo?
 ",rugby,rugby|rugby|rugby|rugby|rugby|rugby|footbal|footbal|football|football
3832295,383229,What sport is this?," pancake
Context: the man is enjoying the ride in the car.
 Question: Which item seen is associated with vehicle safety?
 ",horse race,horse race|horse race|horse race|horse race|horse race|horse race|horseracing|horseracing|race|race
4246685,424668,What type of person would you call if this happened in your house?," pan
Context: A red panda with one paw on log and other paw holding food to mouth.
 Question: What animal is pictured?
 ",plumber,plumber|plumber|plumber|plumber|plumber|plumber|plumber|plumber|dirty|dirty
3817095,381709,Is this the beach or sahara?," cross country
Context: Three buffalo laying down in a grassy field
 Question: Buffalo bill is associated with which animal that could be considered an american equivalent to this one?
 ",sahara,sahara|sahara|sahara|sahara|sahara|sahara|beach|beach|beach|beach
2086495,208649,What type of bread is on this sandwhich?," rainforest
Context: Yankees batter standing in the batter's box waiting for a pitch.
 Question: Will an umpire or a ref make this call?
 ",toast,rye|rye|rye|rye|rye|rye|sourdough|sourdough|sourdough|sourdough
3955315,395531,What religion does the statue belone to?," mice
Context: A cat and dog relaxing on a somewhat made bed.
 Question: What are the items to the right used for?
 ",buddhism,buddhism|buddhism|buddhism|buddhism|buda|buda|china|china|buddhist|buddhist
1726865,172686,What type of food is this?," helmet
Context: A large U.S. Air Force plane sitting on a runway.
 Question: What is the name of the president of the united states form of this transportation?
 ",fruit,orange|orange|orange|orange|orange|orange|orange|orange|fruit|fruit
4087365,408736,What kind of cat is this and what are some depictions of this breed of cat in fiction?," child
Context: a pick up truck parked next to a side walk with other cars parked in the back ground
 Question: What year is this truck?
 ",siamese,siamese|siamese|siamese|siamese|siamois|siamois|siamese 101 dalmations|siamese 101 dalmations|siamese sly intelligent fearless|siamese sly intelligent fearless
2816015,281601,In what city is the restaurant the man in the green hat is eating at?," noose
Context: A military plane parked as a display on some grass.
 Question: What type of plane is this?
 ",new york,miami|miami|miami|miami|hong kong|hong kong|seattle|seattle|chicago|chicago
5267215,526721,Is this animal a carnivore herbivore or omnivore?," same side
Context: Two people para sailing on an open body of water.
 Question: What body of water is this connected to?
 ",omnivore,carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|omnivore|omnivore
134905,13490,What ingredient is missing from the picture to make a pb and j sandwich?," dunkin' donuts
Context: a group of red double decker buses parked at a bus yard
 Question: What are these vehicles driving on?
 ",jelly,jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly
1474155,147415,What is the lighing like?," day
Context: A sign up desk for library cards of some sort.
 Question: What time of day is it?
 ",natural,dim|dim|dim|dim|indoor|indoor|bright|bright|dark|dark
307195,30719,What kind of slope is pictured here?," palm
Context: A man swinging his tennis racket in his hand. 
 Question: What sort of joint distress affecting the middle of the arm borrows its name from the game played with this racket?
 ",ski slope,ski|ski|ski|ski|ski|ski|ski|ski|ski slope|ski slope
